MenuItemID,Name,Price,Category
766,MenuItem766,24.5,Dessert
767,MenuItem767,22.23,Main Course
768,MenuItem768,24.0,Dessert
769,MenuItem769,18.29,Beverage
770,MenuItem770,36.03,Dessert
771,MenuItem771,48.42,Main Course
772,MenuItem772,30.06,Appetizer
773,MenuItem773,8.3,Main Course
774,MenuItem774,24.19,Main Course
775,MenuItem775,15.23,Beverage
776,MenuItem776,7.28,Beverage
777,MenuItem777,14.72,Appetizer
778,MenuItem778,42.96,Appetizer
779,MenuItem779,26.8,Appetizer
780,MenuItem780,30.51,Main Course
781,MenuItem781,23.17,Main Course
782,MenuItem782,30.42,Main Course
783,MenuItem783,49.78,Appetizer
784,MenuItem784,35.55,Dessert
785,MenuItem785,11.83,Main Course
786,MenuItem786,28.44,Dessert
787,MenuItem787,36.59,Appetizer
788,MenuItem788,34.12,Beverage
789,MenuItem789,34.95,Main Course
790,MenuItem790,32.95,Appetizer
791,MenuItem791,47.79,Main Course
792,MenuItem792,15.2,Beverage
793,MenuItem793,30.85,Main Course
794,MenuItem794,38.71,Beverage
795,MenuItem795,15.26,Beverage
796,MenuItem796,42.16,Main Course
797,MenuItem797,29.01,Appetizer
798,MenuItem798,47.77,Appetizer
799,MenuItem799,7.78,Main Course
800,MenuItem800,32.66,Main Course
801,MenuItem801,49.52,Appetizer
802,MenuItem802,42.44,Main Course
803,MenuItem803,9.43,Beverage
804,MenuItem804,12.53,Dessert
805,MenuItem805,44.65,Main Course
806,MenuItem806,10.08,Main Course
807,MenuItem807,34.31,Dessert
808,MenuItem808,17.57,Dessert
809,MenuItem809,6.07,Dessert
810,MenuItem810,25.68,Appetizer
811,MenuItem811,44.53,Appetizer
812,MenuItem812,48.11,Appetizer
813,MenuItem813,36.84,Beverage
814,MenuItem814,32.65,Appetizer
815,MenuItem815,19.0,Beverage
816,MenuItem816,6.49,Main Course
817,MenuItem817,17.48,Beverage
818,MenuItem818,27.27,Beverage
819,MenuItem819,9.16,Appetizer
820,MenuItem820,16.78,Beverage
821,MenuItem821,21.72,Appetizer
822,MenuItem822,18.46,Dessert
823,MenuItem823,42.56,Beverage
824,MenuItem824,42.95,Beverage
825,MenuItem825,28.46,Beverage
826,MenuItem826,26.05,Dessert
827,MenuItem827,46.23,Appetizer
828,MenuItem828,37.05,Main Course
829,MenuItem829,14.73,Appetizer
830,MenuItem830,5.21,Beverage
831,MenuItem831,27.4,Main Course
832,MenuItem832,48.3,Appetizer
833,MenuItem833,10.37,Beverage
834,MenuItem834,39.47,Dessert
835,MenuItem835,40.54,Beverage
836,MenuItem836,10.52,Appetizer
837,MenuItem837,34.05,Main Course
838,MenuItem838,42.38,Dessert
839,MenuItem839,15.82,Dessert
840,MenuItem840,19.43,Main Course
841,MenuItem841,11.56,Main Course
842,MenuItem842,11.22,Beverage
843,MenuItem843,46.54,Beverage
844,MenuItem844,41.25,Appetizer
845,MenuItem845,49.65,Dessert
846,MenuItem846,44.63,Main Course
847,MenuItem847,20.43,Main Course
848,MenuItem848,28.77,Main Course
849,MenuItem849,13.81,Main Course
850,MenuItem850,18.89,Appetizer
851,MenuItem851,23.93,Appetizer
852,MenuItem852,19.82,Beverage
853,MenuItem853,36.23,Main Course
854,MenuItem854,37.61,Main Course
855,MenuItem855,13.99,Dessert
856,MenuItem856,33.92,Main Course
857,MenuItem857,39.76,Main Course
858,MenuItem858,30.17,Appetizer
859,MenuItem859,8.96,Dessert
860,MenuItem860,42.4,Main Course
861,MenuItem861,21.79,Beverage
862,MenuItem862,45.72,Appetizer
863,MenuItem863,15.56,Main Course
864,MenuItem864,49.11,Dessert
865,MenuItem865,38.94,Main Course
866,MenuItem866,9.7,Dessert
867,MenuItem867,47.91,Beverage
868,MenuItem868,46.39,Appetizer
869,MenuItem869,21.07,Appetizer
870,MenuItem870,38.06,Dessert
871,MenuItem871,39.45,Main Course
872,MenuItem872,16.32,Main Course
873,MenuItem873,43.78,Appetizer
874,MenuItem874,10.47,Appetizer
875,MenuItem875,29.85,Beverage
876,MenuItem876,48.62,Appetizer
877,MenuItem877,19.5,Beverage
878,MenuItem878,24.74,Beverage
879,MenuItem879,18.87,Beverage
880,MenuItem880,42.4,Beverage
881,MenuItem881,40.0,Main Course
882,MenuItem882,45.09,Dessert
883,MenuItem883,14.45,Main Course
884,MenuItem884,33.93,Dessert
885,MenuItem885,38.12,Appetizer
886,MenuItem886,47.35,Beverage
887,MenuItem887,15.18,Main Course
888,MenuItem888,27.78,Beverage
889,MenuItem889,14.45,Main Course
890,MenuItem890,33.56,Beverage
891,MenuItem891,5.71,Main Course
892,MenuItem892,8.07,Main Course
893,MenuItem893,31.99,Appetizer
894,MenuItem894,22.59,Appetizer
895,MenuItem895,9.27,Dessert
896,MenuItem896,13.33,Appetizer
897,MenuItem897,14.78,Appetizer
898,MenuItem898,43.12,Dessert
899,MenuItem899,37.37,Appetizer
900,MenuItem900,27.79,Appetizer
901,MenuItem901,48.91,Beverage
902,MenuItem902,49.14,Dessert
903,MenuItem903,44.99,Main Course
904,MenuItem904,18.77,Beverage
905,MenuItem905,42.63,Main Course
906,MenuItem906,7.43,Appetizer
907,MenuItem907,37.11,Dessert
908,MenuItem908,46.92,Appetizer
909,MenuItem909,41.03,Main Course
910,MenuItem910,29.85,Main Course
911,MenuItem911,14.45,Appetizer
912,MenuItem912,12.38,Main Course
913,MenuItem913,41.41,Appetizer
914,MenuItem914,43.06,Main Course
915,MenuItem915,17.54,Dessert
916,MenuItem916,6.29,Main Course
917,MenuItem917,31.17,Main Course
918,MenuItem918,26.72,Appetizer
919,MenuItem919,17.34,Appetizer
920,MenuItem920,21.62,Beverage
921,MenuItem921,31.23,Appetizer
922,MenuItem922,18.66,Main Course
923,MenuItem923,24.46,Appetizer
924,MenuItem924,16.81,Main Course
925,MenuItem925,49.61,Beverage
926,MenuItem926,40.44,Dessert
927,MenuItem927,16.79,Dessert
928,MenuItem928,36.76,Main Course
929,MenuItem929,48.97,Appetizer
930,MenuItem930,26.35,Beverage
931,MenuItem931,19.97,Appetizer
932,MenuItem932,46.78,Appetizer
933,MenuItem933,38.71,Appetizer
934,MenuItem934,25.92,Main Course
935,MenuItem935,47.02,Dessert
936,MenuItem936,46.5,Appetizer
937,MenuItem937,22.08,Main Course
938,MenuItem938,46.72,Main Course
939,MenuItem939,28.51,Dessert
940,MenuItem940,13.05,Main Course
941,MenuItem941,47.66,Appetizer
942,MenuItem942,48.67,Dessert
943,MenuItem943,22.91,Appetizer
944,MenuItem944,28.32,Beverage
945,MenuItem945,30.46,Appetizer
946,MenuItem946,32.77,Beverage
947,MenuItem947,32.31,Appetizer
948,MenuItem948,43.11,Dessert
949,MenuItem949,10.62,Appetizer
950,MenuItem950,21.67,Appetizer
951,MenuItem951,21.08,Dessert
952,MenuItem952,30.25,Dessert
953,MenuItem953,26.83,Appetizer
954,MenuItem954,45.95,Main Course
955,MenuItem955,18.94,Main Course
956,MenuItem956,46.03,Beverage
957,MenuItem957,44.49,Dessert
958,MenuItem958,17.06,Dessert
959,MenuItem959,27.66,Appetizer
960,MenuItem960,15.62,Appetizer
961,MenuItem961,26.47,Dessert
962,MenuItem962,11.27,Appetizer
963,MenuItem963,25.34,Main Course
964,MenuItem964,20.3,Appetizer
965,MenuItem965,45.78,Beverage
966,MenuItem966,8.25,Dessert
967,MenuItem967,21.35,Beverage
968,MenuItem968,33.67,Beverage
969,MenuItem969,38.45,Dessert
970,MenuItem970,29.48,Appetizer
971,MenuItem971,37.88,Dessert
972,MenuItem972,42.9,Appetizer
973,MenuItem973,13.5,Main Course
974,MenuItem974,5.39,Beverage
975,MenuItem975,5.44,Appetizer
976,MenuItem976,15.98,Main Course
977,MenuItem977,6.34,Main Course
978,MenuItem978,48.0,Appetizer
979,MenuItem979,28.61,Dessert
980,MenuItem980,32.03,Beverage
981,MenuItem981,25.0,Dessert
982,MenuItem982,38.38,Dessert
983,MenuItem983,22.15,Beverage
984,MenuItem984,19.2,Dessert
985,MenuItem985,41.54,Beverage
986,MenuItem986,6.08,Beverage
987,MenuItem987,21.5,Main Course
988,MenuItem988,48.02,Main Course
989,MenuItem989,42.96,Beverage
990,MenuItem990,18.03,Dessert
991,MenuItem991,32.36,Main Course
992,MenuItem992,9.52,Beverage
993,MenuItem993,41.87,Main Course
994,MenuItem994,49.6,Main Course
995,MenuItem995,27.78,Main Course
996,MenuItem996,6.5,Beverage
997,MenuItem997,11.15,Dessert
998,MenuItem998,47.97,Dessert
999,MenuItem999,47.11,Appetizer
1000,MenuItem1000,8.29,Beverage
1001,MenuItem1001,17.56,Dessert
1002,MenuItem1002,41.42,Dessert
1003,MenuItem1003,31.71,Dessert
1004,MenuItem1004,42.26,Appetizer
1005,MenuItem1005,5.08,Appetizer
1006,MenuItem1006,32.8,Beverage
1007,MenuItem1007,28.89,Beverage
1008,MenuItem1008,41.23,Appetizer
1009,MenuItem1009,45.93,Beverage
1010,MenuItem1010,43.16,Main Course
1011,MenuItem1011,13.6,Main Course
1012,MenuItem1012,9.54,Beverage
1013,MenuItem1013,39.03,Beverage
1014,MenuItem1014,33.7,Main Course
1015,MenuItem1015,44.38,Dessert
1016,MenuItem1016,5.61,Beverage
1017,MenuItem1017,11.89,Main Course
1018,MenuItem1018,17.5,Main Course
1019,MenuItem1019,31.15,Dessert
1020,MenuItem1020,45.72,Beverage
1021,MenuItem1021,5.46,Dessert
1022,MenuItem1022,20.17,Dessert
1023,MenuItem1023,46.6,Dessert
1024,MenuItem1024,43.18,Beverage
1025,MenuItem1025,24.5,Appetizer
1026,MenuItem1026,15.71,Dessert
1027,MenuItem1027,36.57,Main Course
1028,MenuItem1028,8.97,Appetizer
1029,MenuItem1029,20.6,Dessert
1030,MenuItem1030,47.84,Dessert
1031,MenuItem1031,40.43,Appetizer
1032,MenuItem1032,35.76,Appetizer
1033,MenuItem1033,10.15,Main Course
1034,MenuItem1034,41.87,Main Course
1035,MenuItem1035,34.47,Beverage
1036,MenuItem1036,43.68,Dessert
1037,MenuItem1037,43.2,Dessert
1038,MenuItem1038,34.91,Main Course
1039,MenuItem1039,11.85,Appetizer
1040,MenuItem1040,23.67,Appetizer
1041,MenuItem1041,18.52,Beverage
1042,MenuItem1042,28.14,Beverage
1043,MenuItem1043,31.63,Beverage
1044,MenuItem1044,9.66,Appetizer
1045,MenuItem1045,26.18,Beverage
1046,MenuItem1046,23.53,Dessert
1047,MenuItem1047,35.24,Main Course
1048,MenuItem1048,42.53,Dessert
1049,MenuItem1049,7.86,Main Course
1050,MenuItem1050,22.64,Appetizer
1051,MenuItem1051,46.84,Beverage
1052,MenuItem1052,11.48,Main Course
1053,MenuItem1053,18.95,Appetizer
1054,MenuItem1054,38.88,Main Course
1055,MenuItem1055,23.39,Main Course
1056,MenuItem1056,44.86,Main Course
1057,MenuItem1057,30.56,Dessert
1058,MenuItem1058,35.26,Main Course
1059,MenuItem1059,14.52,Beverage
1060,MenuItem1060,8.29,Dessert
1061,MenuItem1061,17.38,Dessert
1062,MenuItem1062,33.09,Beverage
1063,MenuItem1063,28.82,Main Course
1064,MenuItem1064,49.67,Main Course
1065,MenuItem1065,40.39,Dessert
1066,MenuItem1066,44.93,Dessert
1067,MenuItem1067,45.3,Main Course
1068,MenuItem1068,38.91,Beverage
1069,MenuItem1069,46.54,Appetizer
1070,MenuItem1070,49.21,Appetizer
1071,MenuItem1071,10.43,Main Course
1072,MenuItem1072,16.48,Beverage
1073,MenuItem1073,22.3,Dessert
1074,MenuItem1074,9.51,Appetizer
1075,MenuItem1075,41.81,Dessert
1076,MenuItem1076,32.79,Beverage
1077,MenuItem1077,19.99,Dessert
1078,MenuItem1078,38.36,Beverage
1079,MenuItem1079,31.67,Main Course
1080,MenuItem1080,22.39,Beverage
1081,MenuItem1081,29.92,Dessert
1082,MenuItem1082,40.72,Beverage
1083,MenuItem1083,7.96,Appetizer
1084,MenuItem1084,13.39,Dessert
1085,MenuItem1085,9.07,Appetizer
1086,MenuItem1086,18.7,Dessert
1087,MenuItem1087,17.04,Dessert
1088,MenuItem1088,38.79,Beverage
1089,MenuItem1089,11.61,Main Course
1090,MenuItem1090,10.79,Main Course
1091,MenuItem1091,27.51,Dessert
1092,MenuItem1092,46.94,Beverage
1093,MenuItem1093,41.72,Beverage
1094,MenuItem1094,49.9,Dessert
1095,MenuItem1095,30.48,Appetizer
1096,MenuItem1096,47.83,Appetizer
1097,MenuItem1097,25.57,Dessert
1098,MenuItem1098,18.48,Appetizer
1099,MenuItem1099,18.73,Beverage
1100,MenuItem1100,13.53,Appetizer
1101,MenuItem1101,20.95,Beverage
1102,MenuItem1102,18.62,Main Course
1103,MenuItem1103,32.98,Appetizer
1104,MenuItem1104,46.65,Main Course
1105,MenuItem1105,13.67,Beverage
1106,MenuItem1106,33.75,Beverage
1107,MenuItem1107,43.73,Dessert
1108,MenuItem1108,36.34,Main Course
1109,MenuItem1109,43.73,Dessert
1110,MenuItem1110,7.79,Appetizer
1111,MenuItem1111,19.61,Beverage
1112,MenuItem1112,43.67,Main Course
1113,MenuItem1113,21.07,Appetizer
1114,MenuItem1114,23.99,Appetizer
1115,MenuItem1115,33.27,Appetizer
1116,MenuItem1116,7.57,Main Course
1117,MenuItem1117,42.04,Beverage
1118,MenuItem1118,24.51,Dessert
1119,MenuItem1119,29.59,Dessert
1120,MenuItem1120,19.17,Beverage
1121,MenuItem1121,5.51,Dessert
1122,MenuItem1122,49.12,Main Course
1123,MenuItem1123,16.26,Main Course
1124,MenuItem1124,21.68,Main Course
1125,MenuItem1125,29.95,Dessert
1126,MenuItem1126,33.33,Beverage
1127,MenuItem1127,6.7,Beverage
1128,MenuItem1128,16.37,Appetizer
1129,MenuItem1129,13.13,Appetizer
1130,MenuItem1130,41.95,Beverage
1131,MenuItem1131,18.04,Beverage
1132,MenuItem1132,23.36,Beverage
1133,MenuItem1133,28.97,Dessert
1134,MenuItem1134,35.1,Beverage
1135,MenuItem1135,8.89,Main Course
1136,MenuItem1136,41.1,Beverage
1137,MenuItem1137,32.67,Dessert
1138,MenuItem1138,35.49,Appetizer
1139,MenuItem1139,32.26,Main Course
1140,MenuItem1140,16.37,Appetizer
1141,MenuItem1141,29.51,Dessert
1142,MenuItem1142,45.65,Dessert
1143,MenuItem1143,9.35,Appetizer
1144,MenuItem1144,16.82,Dessert
1145,MenuItem1145,21.53,Appetizer
1146,MenuItem1146,28.67,Beverage
1147,MenuItem1147,11.44,Beverage
1148,MenuItem1148,34.04,Beverage
1149,MenuItem1149,6.24,Main Course
1150,MenuItem1150,45.57,Appetizer
1151,MenuItem1151,10.8,Appetizer
1152,MenuItem1152,20.54,Dessert
1153,MenuItem1153,9.6,Main Course
1154,MenuItem1154,43.49,Dessert
1155,MenuItem1155,32.28,Main Course
1156,MenuItem1156,20.82,Appetizer
1157,MenuItem1157,14.39,Dessert
1158,MenuItem1158,42.52,Dessert
1159,MenuItem1159,6.3,Appetizer
1160,MenuItem1160,19.27,Main Course
1161,MenuItem1161,33.42,Appetizer
1162,MenuItem1162,13.5,Dessert
1163,MenuItem1163,34.18,Main Course
1164,MenuItem1164,33.46,Appetizer
1165,MenuItem1165,29.46,Dessert
1166,MenuItem1166,38.35,Beverage
1167,MenuItem1167,24.14,Dessert
1168,MenuItem1168,32.08,Appetizer
1169,MenuItem1169,35.99,Dessert
1170,MenuItem1170,28.94,Main Course
1171,MenuItem1171,11.72,Main Course
1172,MenuItem1172,19.39,Beverage
1173,MenuItem1173,23.82,Beverage
1174,MenuItem1174,44.06,Dessert
1175,MenuItem1175,39.56,Dessert
1176,MenuItem1176,31.6,Appetizer
1177,MenuItem1177,41.59,Dessert
1178,MenuItem1178,34.36,Main Course
1179,MenuItem1179,46.84,Beverage
1180,MenuItem1180,22.98,Main Course
1181,MenuItem1181,33.39,Dessert
1182,MenuItem1182,15.21,Main Course
1183,MenuItem1183,45.31,Dessert
1184,MenuItem1184,31.89,Appetizer
1185,MenuItem1185,29.28,Appetizer
1186,MenuItem1186,28.92,Appetizer
1187,MenuItem1187,11.14,Appetizer
1188,MenuItem1188,9.29,Main Course
1189,MenuItem1189,30.31,Dessert
1190,MenuItem1190,15.18,Main Course
1191,MenuItem1191,37.56,Main Course
1192,MenuItem1192,40.7,Dessert
1193,MenuItem1193,43.59,Appetizer
1194,MenuItem1194,23.28,Appetizer
1195,MenuItem1195,27.05,Dessert
1196,MenuItem1196,11.75,Appetizer
1197,MenuItem1197,34.96,Dessert
1198,MenuItem1198,18.88,Main Course
1199,MenuItem1199,20.83,Main Course
1200,MenuItem1200,46.5,Main Course
1201,MenuItem1201,22.3,Beverage
1202,MenuItem1202,20.62,Beverage
1203,MenuItem1203,32.59,Dessert
1204,MenuItem1204,18.13,Appetizer
1205,MenuItem1205,13.79,Dessert
1206,MenuItem1206,32.2,Appetizer
1207,MenuItem1207,10.46,Dessert
1208,MenuItem1208,33.67,Beverage
1209,MenuItem1209,31.37,Dessert
1210,MenuItem1210,19.26,Main Course
1211,MenuItem1211,25.03,Beverage
1212,MenuItem1212,24.96,Beverage
1213,MenuItem1213,42.03,Beverage
1214,MenuItem1214,16.95,Beverage
1215,MenuItem1215,13.71,Dessert
1216,MenuItem1216,38.98,Beverage
1217,MenuItem1217,5.4,Main Course
1218,MenuItem1218,40.45,Main Course
1219,MenuItem1219,26.73,Main Course
1220,MenuItem1220,42.71,Appetizer
1221,MenuItem1221,32.96,Beverage
1222,MenuItem1222,43.49,Appetizer
1223,MenuItem1223,5.25,Appetizer
1224,MenuItem1224,31.38,Appetizer
1225,MenuItem1225,11.87,Dessert
1226,MenuItem1226,26.09,Appetizer
1227,MenuItem1227,45.38,Main Course
1228,MenuItem1228,42.66,Appetizer
1229,MenuItem1229,23.04,Appetizer
1230,MenuItem1230,38.35,Dessert
1231,MenuItem1231,32.85,Beverage
1232,MenuItem1232,27.68,Appetizer
1233,MenuItem1233,48.31,Main Course
1234,MenuItem1234,36.64,Dessert
1235,MenuItem1235,31.09,Main Course
1236,MenuItem1236,13.92,Beverage
1237,MenuItem1237,10.11,Dessert
1238,MenuItem1238,47.25,Beverage
1239,MenuItem1239,47.84,Dessert
1240,MenuItem1240,38.55,Main Course
1241,MenuItem1241,24.37,Appetizer
1242,MenuItem1242,5.24,Beverage
1243,MenuItem1243,18.11,Appetizer
1244,MenuItem1244,30.99,Beverage
1245,MenuItem1245,20.58,Dessert
1246,MenuItem1246,12.36,Main Course
1247,MenuItem1247,40.09,Main Course
1248,MenuItem1248,27.87,Beverage
1249,MenuItem1249,5.63,Dessert
1250,MenuItem1250,11.39,Dessert
1251,MenuItem1251,47.89,Dessert
1252,MenuItem1252,46.11,Beverage
1253,MenuItem1253,13.88,Dessert
1254,MenuItem1254,46.24,Beverage
1255,MenuItem1255,42.81,Dessert
1256,MenuItem1256,6.51,Main Course
1257,MenuItem1257,15.17,Dessert
1258,MenuItem1258,42.89,Appetizer
1259,MenuItem1259,22.39,Dessert
1260,MenuItem1260,45.68,Main Course
1261,MenuItem1261,20.16,Beverage
1262,MenuItem1262,11.1,Appetizer
1263,MenuItem1263,45.65,Appetizer
1264,MenuItem1264,15.92,Main Course
1265,MenuItem1265,27.65,Appetizer
1266,MenuItem1266,16.84,Appetizer
1267,MenuItem1267,45.53,Main Course
1268,MenuItem1268,18.03,Dessert
1269,MenuItem1269,38.21,Dessert
1270,MenuItem1270,16.09,Main Course
1271,MenuItem1271,12.07,Beverage
1272,MenuItem1272,8.93,Main Course
1273,MenuItem1273,17.48,Main Course
1274,MenuItem1274,29.2,Main Course
1275,MenuItem1275,39.98,Main Course
1276,MenuItem1276,14.71,Main Course
1277,MenuItem1277,26.79,Dessert
1278,MenuItem1278,47.82,Main Course
1279,MenuItem1279,21.42,Main Course
1280,MenuItem1280,28.9,Dessert
1281,MenuItem1281,48.54,Appetizer
1282,MenuItem1282,32.13,Main Course
1283,MenuItem1283,42.92,Beverage
1284,MenuItem1284,9.59,Main Course
1285,MenuItem1285,35.38,Main Course
1286,MenuItem1286,7.06,Main Course
1287,MenuItem1287,6.18,Beverage
1288,MenuItem1288,36.39,Main Course
1289,MenuItem1289,14.76,Main Course
1290,MenuItem1290,28.6,Beverage
1291,MenuItem1291,24.17,Dessert
1292,MenuItem1292,30.73,Appetizer
1293,MenuItem1293,24.45,Beverage
1294,MenuItem1294,44.48,Appetizer
1295,MenuItem1295,19.96,Dessert
1296,MenuItem1296,9.02,Appetizer
1297,MenuItem1297,41.23,Main Course
1298,MenuItem1298,39.11,Main Course
1299,MenuItem1299,45.34,Beverage
1300,MenuItem1300,37.38,Main Course
1301,MenuItem1301,28.79,Dessert
1302,MenuItem1302,24.47,Main Course
1303,MenuItem1303,41.24,Main Course
1304,MenuItem1304,33.36,Appetizer
1305,MenuItem1305,12.99,Beverage
1306,MenuItem1306,13.06,Dessert
1307,MenuItem1307,45.53,Beverage
1308,MenuItem1308,18.42,Dessert
1309,MenuItem1309,22.79,Appetizer
1310,MenuItem1310,9.78,Appetizer
1311,MenuItem1311,42.2,Appetizer
1312,MenuItem1312,22.39,Dessert
1313,MenuItem1313,46.65,Appetizer
1314,MenuItem1314,18.09,Beverage
1315,MenuItem1315,36.72,Dessert
1316,MenuItem1316,35.24,Dessert
1317,MenuItem1317,19.77,Dessert
1318,MenuItem1318,47.76,Dessert
1319,MenuItem1319,6.68,Dessert
1320,MenuItem1320,30.35,Main Course
1321,MenuItem1321,11.91,Beverage
1322,MenuItem1322,18.43,Main Course
1323,MenuItem1323,20.02,Appetizer
1324,MenuItem1324,28.51,Dessert
1325,MenuItem1325,17.69,Appetizer
1326,MenuItem1326,10.49,Dessert
1327,MenuItem1327,33.36,Beverage
1328,MenuItem1328,16.23,Main Course
1329,MenuItem1329,41.83,Main Course
1330,MenuItem1330,29.67,Appetizer
1331,MenuItem1331,41.81,Appetizer
1332,MenuItem1332,6.61,Dessert
1333,MenuItem1333,17.57,Dessert
1334,MenuItem1334,22.67,Main Course
1335,MenuItem1335,11.91,Beverage
1336,MenuItem1336,34.26,Appetizer
1337,MenuItem1337,35.57,Dessert
1338,MenuItem1338,6.07,Main Course
1339,MenuItem1339,12.11,Dessert
1340,MenuItem1340,15.72,Main Course
1341,MenuItem1341,8.46,Main Course
1342,MenuItem1342,9.89,Appetizer
1343,MenuItem1343,25.76,Dessert
1344,MenuItem1344,28.91,Dessert
1345,MenuItem1345,47.11,Beverage
1346,MenuItem1346,12.51,Beverage
1347,MenuItem1347,23.85,Appetizer
1348,MenuItem1348,18.32,Appetizer
1349,MenuItem1349,23.85,Appetizer
1350,MenuItem1350,20.63,Dessert
1351,MenuItem1351,40.66,Main Course
1352,MenuItem1352,18.65,Appetizer
1353,MenuItem1353,16.45,Main Course
1354,MenuItem1354,22.16,Beverage
1355,MenuItem1355,14.75,Dessert
1356,MenuItem1356,47.8,Dessert
1357,MenuItem1357,11.98,Beverage
1358,MenuItem1358,27.61,Appetizer
1359,MenuItem1359,46.03,Beverage
1360,MenuItem1360,20.69,Beverage
1361,MenuItem1361,49.89,Dessert
1362,MenuItem1362,23.67,Main Course
1363,MenuItem1363,31.23,Beverage
1364,MenuItem1364,47.5,Main Course
1365,MenuItem1365,33.91,Beverage
